Urban_Area,Pop_Group,Yr,Population,Pop_Rank,Commuters,Freeway_Daily_Miles,Street_Daily_Miles,Value_of_Time,Comm_Value_of_Time,Gas_Cost,Diesel_Cost,Excess_Fuel_Gal,Excess_Fuel_Per_Com,Annual_Delay_Hours,Delay_Per_Commuter,Com_Stress_Ind,Congestion_Cost,Congest_Cost_Per_Com
Columbus OH,Lrg,1985,835,37,323,6960,4175,8.03,47.83,1.28,1.24,4637,5,9341,20,1.13,473,479
Columbus OH,Lrg,1987,840,37,330,7915,4825,8.48,48.53,1,0.97,5409,5,10896,23,1.14,523,529
Columbus OH,Lrg,1988,840,37,333,8155,5105,8.83,50.04,1,0.97,5731,6,11544,24,1.14,532,539
Columbus OH,Lrg,1989,855,37,342,8350,5380,9.25,52.81,1.08,1.05,6080,6,12247,25,1.15,538,545
Columbus OH,Lrg,1990,870,37,350,9030,5810,9.75,55.03,1.06,1.1,6617,7,13329,27,1.16,556,563
Columbus OH,Lrg,1991,920,37,376,9200,6140,10.17,57.31,1.13,1.25,7446,8,14998,28,1.16,600,608
Columbus OH,Lrg,1992,950,37,395,9460,6435,10.47,59.01,1.11,1.19,8442,9,17005,30,1.17,661,669
Columbus OH,Lrg,1993,985,36,416,10060,6825,10.78,60.84,1.09,1.19,9379,9,18892,32,1.18,712,722
Columbus OH,Lrg,1994,995,37,427,10330,7215,11.06,62.23,1.08,1.17,10042,10,20228,34,1.19,744,753
Columbus OH,Lrg,1995,1010,38,440,10650,7735,11.37,64.27,1.12,1.22,10402,11,20954,34,1.19,749,759
Columbus OH,Lrg,1998,1065,38,487,11500,9005,12.17,65.76,1.11,1.17,12131,12,24435,36,1.2,817,827
Columbus OH,Lrg,1996,1025,38,454,10980,8375,11.71,66.2,1.28,1.39,11023,11,22204,35,1.19,771,781
Columbus OH,Lrg,1999,1090,37,507,11650,9150,12.43,66.76,1.14,1.15,12871,13,25926,37,1.2,848,859
Columbus OH,Lrg,1997,1045,38,471,11315,8850,11.98,66.83,1.13,1.25,11760,12,23689,36,1.2,804,815
Columbus OH,Lrg,2000,1110,36,525,12000,9300,12.85,70.47,1.55,1.53,13633,14,27461,38,1.21,869,880
Columbus OH,Lrg,2002,1165,36,569,13900,9690,13.43,70.86,1.38,1.36,15294,15,30807,40,1.22,933,945
Columbus OH,Lrg,2001,1140,36,548,13400,9510,13.22,71.38,1.3,1.49,14647,15,29504,40,1.22,908,919
Columbus OH,Lrg,2003,1190,35,590,14665,9870,13.73,72.23,1.52,1.49,15874,16,31976,40,1.22,947,959
Columbus OH,Lrg,2004,1205,35,601,15045,10110,14.1,74.17,1.81,1.94,16341,17,32915,41,1.22,950,962
Columbus OH,Lrg,2005,1220,35,611,14960,10440,14.58,78.05,2.24,2.48,16769,17,33777,41,1.22,943,955
Columbus OH,Lrg,2006,1250,35,631,15430,10175,15.06,80.43,2.58,2.83,17240,17,34727,41,1.22,938,950
Columbus OH,Lrg,2008,1310,36,671,14740,10005,16.1,81.52,3.4,4.17,17640,18,35532,40,1.22,899,911
Columbus OH,Lrg,2007,1280,36,651,15210,10160,15.47,82.56,2.88,3.35,17428,18,35105,40,1.22,923,935
Columbus OH,Lrg,2011,1390,37,719,16466,10872,16.79,86.81,3.25,3.69,18089,18,36436,38,1.21,883,894
Columbus OH,Lrg,2010,1370,36,707,16000,10500,16.3,88.12,2.64,2.96,17804,18,35862,38,1.21,896,908
Columbus OH,Lrg,2012,1410,36,731,15245,9855,17.14,89.56,3.58,3.87,19170,19,38615,40,1.22,917,928
Columbus OH,Lrg,2013,1440,36,747,16182,11241,17.39,89.6,3.48,3.91,19755,20,39793,40,1.22,931,943
Columbus OH,Lrg,2009,1330,36,684,15300,10300,16.01,89.75,2.19,2.58,17119,17,34483,38,1.21,876,887
Columbus OH,Lrg,2014,1455,36,740,16360,11421,17.67,94.04,3.16,3.67,19870,20,40025,41,1.22,921,933
Corpus Christi TX,Sml,1982,250,82,97,1010,2300,7.2,43.08,1.37,1.34,843,3,1643,10,1.07,90,351
Corpus Christi TX,Sml,1983,250,82,98,1080,2310,7.43,44.23,1.31,1.28,886,3,1727,11,1.08,92,357
Corpus Christi TX,Sml,1984,250,83,99,1360,2330,7.75,46.47,1.28,1.25,977,4,1905,12,1.08,97,377
Corpus Christi TX,Sml,1986,270,83,108,1560,2370,8.18,46.57,0.97,0.95,1212,5,2363,14,1.09,114,444
Corpus Christi TX,Sml,1985,260,83,103,1425,2350,8.03,47.83,1.27,1.24,1074,4,2093,13,1.08,103,400
Corpus Christi TX,Sml,1987,275,84,111,1620,2385,8.48,48.53,0.99,0.97,1312,5,2558,14,1.09,119,464
Corpus Christi TX,Sml,1988,275,84,112,1750,2395,8.83,50.04,0.99,0.97,1470,6,2866,16,1.1,128,499
Corpus Christi TX,Sml,1989,275,84,113,1830,2400,9.25,52.81,1.07,1.05,1519,6,2962,16,1.1,126,492
Corpus Christi TX,Sml,1990,280,84,116,1980,2410,9.75,55.03,1.04,1.07,1594,6,3108,17,1.1,126,490
Corpus Christi TX,Sml,1991,285,84,120,2100,2415,10.17,57.31,1.12,1.2,1662,6,3239,17,1.1,126,490
Corpus Christi TX,Sml,1992,285,85,121,2240,2405,10.47,59.01,1.09,1.17,1727,7,3368,18,1.1,127,494
Corpus Christi TX,Sml,1993,290,85,125,2400,2410,10.78,60.84,1.1,1.17,1762,7,3436,17,1.1,126,489
Corpus Christi TX,Sml,1994,295,85,129,2390,2445,11.06,62.23,1.03,1.09,1854,7,3614,18,1.11,129,502
Corpus Christi TX,Sml,1995,305,84,136,2395,2460,11.37,64.27,1.14,1.21,1996,8,3892,18,1.11,135,526
Corpus Christi TX,Sml,1998,315,85,147,2750,2495,12.17,65.76,1.01,1.1,2634,10,5135,23,1.13,167,649
Corpus Christi TX,Sml,1996,310,84,140,2540,2470,11.71,66.2,1.21,1.29,2159,8,4208,19,1.11,142,552
Corpus Christi TX,Sml,1999,315,85,149,2785,2470,12.43,66.76,1.07,1.07,2691,10,5246,23,1.13,166,648
Corpus Christi TX,Sml,1997,310,85,142,2745,2475,11.98,66.83,1.12,1.19,2373,9,4627,21,1.12,152,593
Corpus Christi TX,Sml,2000,315,86,152,2815,2460,12.85,70.47,1.47,1.42,2756,11,5373,24,1.13,165,642
Corpus Christi TX,Sml,2002,320,90,159,2960,2500,13.43,70.86,1.32,1.29,2895,11,5645,24,1.13,166,646
Corpus Christi TX,Sml,2001,320,87,156,2915,2440,13.22,71.38,1.46,1.48,2841,11,5538,24,1.13,165,644
Corpus Christi TX,Sml,2003,320,90,161,2960,2530,13.73,72.23,1.45,1.43,2926,11,5704,24,1.13,164,638
Corpus Christi TX,Sml,2004,325,90,165,3095,2640,14.1,74.17,1.83,1.85,2998,12,5845,24,1.13,164,637
Corpus Christi TX,Sml,2005,325,90,165,3180,2595,14.58,78.05,2.23,2.4,3043,12,5933,24,1.13,161,625
Corpus Christi TX,Sml,2006,325,91,167,3150,2675,15.06,80.43,2.55,2.73,3146,12,6133,25,1.14,161,626
Corpus Christi TX,Sml,2008,330,91,171,3150,2730,16.1,81.52,3.36,4.07,3313,13,6459,26,1.14,159,618
Corpus Christi TX,Sml,2007,325,91,168,3110,2760,15.47,82.56,2.92,3.3,3267,13,6369,26,1.14,162,632
Corpus Christi TX,Sml,2011,335,92,176,2942,2706,16.79,86.81,3.29,3.56,3561,14,6942,27,1.14,163,635
Corpus Christi TX,Sml,2010,335,91,175,2916,2682,16.3,88.12,2.56,2.83,3514,14,6851,27,1.14,166,647
Corpus Christi TX,Sml,2012,340,92,178,2860,2680,17.14,89.56,3.33,3.75,3866,15,7537,29,1.15,174,676
Corpus Christi TX,Sml,2013,340,92,178,2985,2717,17.39,89.6,3.37,3.76,4068,16,7932,31,1.16,180,701
Corpus Christi TX,Sml,2009,330,91,172,3100,2744,16.01,89.75,2.13,2.43,3449,13,6723,27,1.14,166,645
Corpus Christi TX,Sml,2014,340,92,175,3054,2793,17.67,94.04,3.12,3.47,4110,16,8012,31,1.16,179,697
Dallas-Fort Worth-Arlington TX,Vlg,1982,2450,10,979,23000,17735,7.2,43.08,1.37,1.34,21597,6,50742,36,1.24,2804,791
Dallas-Fort Worth-Arlington TX,Vlg,1983,2520,10,1016,25040,17930,7.43,44.23,1.31,1.28,23745,7,55790,38,1.25,2987,842
Dallas-Fort Worth-Arlington TX,Vlg,1984,2640,10,1074,26920,18565,7.75,46.47,1.28,1.25,27000,8,63438,41,1.27,3256,918
Dallas-Fort Worth-Arlington TX,Vlg,1986,2900,10,1198,30000,20355,8.18,46.57,0.97,0.95,25563,7,60060,35,1.23,2922,824
Dallas-Fort Worth-Arlington TX,Vlg,1985,2750,10,1126,28975,19710,8.03,47.83,1.27,1.24,26144,7,61427,38,1.25,3044,858
Dallas-Fort Worth-Arlington TX,Vlg,1987,3010,9,1254,32360,22025,8.48,48.53,0.99,0.97,28138,8,66112,37,1.24,3103,875
Dallas-Fort Worth-Arlington TX,Vlg,1988,3100,9,1303,32770,24030,8.83,50.04,0.99,0.97,29503,8,69319,37,1.25,3125,881
Dallas-Fort Worth-Arlington TX,Vlg,1989,3175,8,1346,33200,25990,9.25,52.81,1.07,1.05,30658,9,72031,38,1.25,3098,873
Dallas-Fort Worth-Arlington TX,Vlg,1990,3250,8,1390,35700,27980,9.75,55.03,1.04,1.07,33524,9,78765,40,1.26,3214,906
Dallas-Fort Worth-Arlington TX,Vlg,1991,3290,8,1430,36200,30040,10.17,57.31,1.12,1.2,34985,10,82198,41,1.26,3218,907
Dallas-Fort Worth-Arlington TX,Vlg,1992,3325,8,1470,37240,31520,10.47,59.01,1.09,1.17,36672,10,86162,42,1.27,3275,923
Dallas-Fort Worth-Arlington TX,Vlg,1993,3370,9,1517,38500,33035,10.78,60.84,1.1,1.17,38304,11,89997,43,1.27,3321,936
Dallas-Fort Worth-Arlington TX,Vlg,1994,3425,9,1566,40365,34815,11.06,62.23,1.03,1.09,39796,11,93502,43,1.28,3365,949
Dallas-Fort Worth-Arlington TX,Vlg,1995,3500,9,1629,42840,35095,11.37,64.27,1.14,1.21,42768,12,100484,45,1.29,3516,991
Dallas-Fort Worth-Arlington TX,Vlg,1998,3860,8,1891,48740,37345,12.17,65.76,1.01,1.1,50124,14,117767,46,1.29,3853,1086
Dallas-Fort Worth-Arlington TX,Vlg,1996,3650,8,1728,44900,35215,11.71,66.2,1.21,1.29,45481,13,106859,45,1.29,3632,1024
Dallas-Fort Worth-Arlington TX,Vlg,1999,3970,7,1977,50285,40695,12.43,66.76,1.07,1.07,53308,15,125249,47,1.3,4009,1130
Dallas-Fort Worth-Arlington TX,Vlg,1997,3740,8,1798,46165,37530,11.98,66.83,1.12,1.19,47461,13,111512,45,1.29,3705,1045
Dallas-Fort Worth-Arlington TX,Vlg,2000,4075,6,2062,52000,42265,12.85,70.47,1.47,1.42,55797,16,131097,47,1.3,4060,1145
Dallas-Fort Worth-Arlington TX,Vlg,2002,4280,6,2243,56000,42240,13.43,70.86,1.32,1.29,59044,17,138727,46,1.29,4112,1159
Dallas-Fort Worth-Arlington TX,Vlg,2001,4160,6,2143,54300,42150,13.22,71.38,1.46,1.48,57599,16,135331,47,1.3,4075,1149
Dallas-Fort Worth-Arlington TX,Vlg,2003,4400,6,2322,57870,42970,13.73,72.23,1.45,1.43,62658,18,147216,48,1.3,4267,1203
Dallas-Fort Worth-Arlington TX,Vlg,2004,4525,6,2400,59180,44805,14.1,74.17,1.83,1.85,66696,19,156706,49,1.31,4424,1247
Dallas-Fort Worth-Arlington TX,Vlg,2005,4650,6,2479,61500,45750,14.58,78.05,2.23,2.4,71236,20,167372,51,1.32,4570,1289
Dallas-Fort Worth-Arlington TX,Vlg,2006,4750,6,2545,63000,45680,15.06,80.43,2.55,2.73,75951,21,178448,53,1.33,4716,1330
Dallas-Fort Worth-Arlington TX,Vlg,2008,4900,6,2519,62465,44500,16.1,81.52,3.36,4.07,72029,20,169235,50,1.31,4192,1182
Dallas-Fort Worth-Arlington TX,Vlg,2007,4860,6,2608,63300,46000,15.47,82.56,2.92,3.3,77973,22,183200,53,1.33,4713,1329
Dallas-Fort Worth-Arlington TX,Vlg,2011,5260,6,2609,62600,44012,16.79,86.81,3.29,3.56,73483,21,172651,49,1.31,4093,1154
Dallas-Fort Worth-Arlington TX,Vlg,2010,5160,6,2606,61386,43159,16.3,88.12,2.56,2.83,70341,20,165268,47,1.3,4042,1140
Dallas-Fort Worth-Arlington TX,Vlg,2012,5365,6,2565,64235,43900,17.14,89.56,3.33,3.75,76819,22,180490,51,1.32,4192,1182
Dallas-Fort Worth-Arlington TX,Vlg,2013,5435,6,2549,64670,42827,17.39,89.6,3.37,3.76,78453,22,184328,52,1.33,4220,1190
Dallas-Fort Worth-Arlington TX,Vlg,2009,5015,6,2556,62500,44723,16.01,89.75,2.13,2.43,68507,19,160960,47,1.3,4002,1128
Dallas-Fort Worth-Arlington TX,Vlg,2014,5485,6,2573,64411,41713,17.67,94.04,3.12,3.47,79392,22,186535,53,1.33,4202,1185
Dayton OH,Med,1982,595,49,235,2700,4000,7.2,43.08,1.38,1.34,1890,3,3713,9,1.05,216,368
Dayton OH,Med,1983,595,49,237,2935,4150,7.43,44.23,1.32,1.29,1942,3,3815,9,1.05,215,366
Dayton OH,Med,1984,595,49,239,3015,4360,7.75,46.47,1.29,1.26,2160,4,4243,10,1.05,229,391
Dayton OH,Med,1986,595,49,243,3145,4740,8.18,46.57,0.98,0.95,2629,4,5165,13,1.06,264,451
Dayton OH,Med,1985,595,49,241,3190,4600,8.03,47.83,1.28,1.24,2467,4,4847,12,1.06,253,431
Dayton OH,Med,1987,595,50,244,3300,4900,8.48,48.53,1,0.97,2829,5,5557,13,1.07,274,468
Dayton OH,Med,1988,595,53,247,3415,5005,8.83,50.04,1,0.97,3133,5,6156,15,1.07,292,498
Dayton OH,Med,1989,595,53,248,3850,5160,9.25,52.81,1.08,1.05,3321,6,6525,16,1.08,295,503
Dayton OH,Med,1990,595,53,250,4220,5255,9.75,55.03,1.06,1.1,3574,6,7021,17,1.08,301,514
Dayton OH,Med,1991,600,53,256,4235,5410,10.17,57.31,1.13,1.25,3889,7,7640,18,1.09,315,536
Dayton OH,Med,1992,605,53,261,4335,5550,10.47,59.01,1.11,1.19,4126,7,8106,19,1.09,324,553
Dayton OH,Med,1993,620,52,271,4845,5710,10.78,60.84,1.09,1.19,4444,8,8731,19,1.1,339,578
Dayton OH,Med,1994,645,50,286,4225,5810,11.06,62.23,1.08,1.17,4877,8,9581,20,1.1,363,618
Dayton OH,Med,1995,660,50,296,5175,5900,11.37,64.27,1.12,1.22,5038,9,9897,20,1.1,364,621
Dayton OH,Med,1998,695,52,324,5700,6220,12.17,65.76,1.11,1.17,6281,11,12339,24,1.11,425,724
Dayton OH,Med,1996,675,51,307,5365,5995,11.71,66.2,1.28,1.39,5481,9,10768,22,1.1,385,656
Dayton OH,Med,1999,710,51,335,5850,6260,12.43,66.76,1.14,1.15,6617,11,12999,24,1.12,438,746
Dayton OH,Med,1997,685,52,315,5555,6100,11.98,66.83,1.13,1.25,5972,10,11732,23,1.11,410,699
Dayton OH,Med,2000,720,52,344,6000,6280,12.85,70.47,1.55,1.53,6893,12,13543,25,1.12,441,752
Dayton OH,Med,2002,735,52,360,6500,6350,13.43,70.86,1.38,1.36,7413,13,14563,26,1.12,454,774
Dayton OH,Med,2001,730,52,353,6200,6300,13.22,71.38,1.3,1.49,7234,12,14212,25,1.12,450,768
Dayton OH,Med,2003,740,52,367,6870,6460,13.73,72.23,1.52,1.49,7577,13,14885,26,1.12,454,774
Dayton OH,Med,2004,745,52,371,7505,6400,14.1,74.17,1.81,1.94,7293,12,14327,25,1.12,426,725
Dayton OH,Med,2005,745,52,373,7485,6365,14.58,78.05,2.24,2.48,7235,12,14215,24,1.12,408,696
Dayton OH,Med,2006,745,52,376,7460,6400,15.06,80.43,2.58,2.83,7389,13,14517,25,1.12,404,688
Dayton OH,Med,2008,745,54,380,7115,6105,16.1,81.52,3.4,4.17,7460,13,14656,25,1.12,382,651
Dayton OH,Med,2007,745,54,378,7360,6250,15.47,82.56,2.88,3.35,7542,13,14816,25,1.12,401,684
Dayton OH,Med,2011,745,56,384,7384,6335,16.79,86.81,3.25,3.69,7220,12,14184,24,1.12,354,603
Dayton OH,Med,2010,745,56,383,7318,6310,16.3,88.12,2.64,2.96,7140,12,14027,24,1.11,361,615
Dayton OH,Med,2012,745,56,385,6905,6235,17.14,89.56,3.58,3.87,7283,12,14308,24,1.12,350,596
Dayton OH,Med,2013,740,58,382,6957,5217,17.39,89.6,3.48,3.91,7346,13,14433,24,1.12,348,593
Dayton OH,Med,2009,745,55,382,7200,6200,16.01,89.75,2.19,2.58,6917,12,13590,23,1.11,356,606
Dayton OH,Med,2014,740,59,376,7006,5280,17.67,94.04,3.16,3.67,7434,13,14604,25,1.12,346,590
Denver-Aurora CO,Lrg,1982,1350,23,484,8900,11530,7.2,43.08,1.47,1.46,6181,3,12588,17,1.15,696,372
Denver-Aurora CO,Lrg,1983,1375,23,498,9180,11665,7.43,44.23,1.41,1.39,6991,4,14237,18,1.16,762,407
Denver-Aurora CO,Lrg,1984,1460,23,532,9865,12215,7.75,46.47,1.37,1.36,8413,4,17132,21,1.18,879,470
Denver-Aurora CO,Lrg,1986,1500,23,557,9765,12100,8.18,46.57,1.04,1.03,9060,5,18449,21,1.18,898,480
Denver-Aurora CO,Lrg,1985,1485,23,547,9510,12195,8.03,47.83,1.36,1.35,8970,5,18267,21,1.18,905,484
Denver-Aurora CO,Lrg,1987,1510,23,566,10135,12115,8.48,48.53,1.06,1.05,8916,5,18156,21,1.18,852,456
Denver-Aurora CO,Lrg,1988,1550,23,587,10315,12120,8.83,50.04,1.06,1.05,9261,5,18860,21,1.18,850,454
Denver-Aurora CO,Lrg,1989,1565,23,598,10500,12170,9.25,52.81,1.15,1.14,10197,5,20764,22,1.19,893,477
Denver-Aurora CO,Lrg,1990,1580,23,609,11205,12365,9.75,55.03,1.11,1.15,10579,6,21542,23,1.19,879,470
Denver-Aurora CO,Lrg,1991,1580,23,624,11425,13240,10.17,57.31,1.19,1.28,11035,6,22471,23,1.2,880,470
Denver-Aurora CO,Lrg,1992,1600,23,647,12430,13900,10.47,59.01,1.23,1.23,11821,6,24071,24,1.2,915,489
Denver-Aurora CO,Lrg,1993,1610,23,668,12950,15170,10.78,60.84,1.21,1.25,13126,7,26730,26,1.22,987,527
Denver-Aurora CO,Lrg,1994,1675,23,712,13475,15685,11.06,62.23,1.16,1.2,15233,8,31021,29,1.23,1116,597
Denver-Aurora CO,Lrg,1995,1730,23,753,14285,16170,11.37,64.27,1.22,1.26,17128,9,34879,31,1.25,1221,652
Denver-Aurora CO,Lrg,1998,1830,21,857,16120,17990,12.17,65.76,1.1,1.22,24307,13,49500,40,1.3,1620,866
Denver-Aurora CO,Lrg,1996,1770,23,789,15100,16410,11.71,66.2,1.36,1.41,19408,10,39523,34,1.26,1343,718
Denver-Aurora CO,Lrg,1999,1860,21,891,16500,19520,12.43,66.76,1.16,1.18,26662,14,54294,42,1.32,1738,929
Denver-Aurora CO,Lrg,1997,1800,21,822,15700,16850,11.98,66.83,1.24,1.33,21961,12,44721,37,1.28,1486,794
Denver-Aurora CO,Lrg,2000,1910,21,938,16905,20185,12.85,70.47,1.55,1.51,29094,16,59247,44,1.33,1835,981
Denver-Aurora CO,Lrg,2002,2030,20,1046,17400,20925,13.43,70.86,1.39,1.4,34664,19,70590,48,1.35,2093,1118
Denver-Aurora CO,Lrg,2001,2025,20,1019,17250,20520,13.22,71.38,1.7,1.68,31971,17,65105,45,1.33,1961,1048
Denver-Aurora CO,Lrg,2003,2050,20,1083,17960,21790,13.73,72.23,1.51,1.55,35916,19,73139,48,1.35,2120,1133
Denver-Aurora CO,Lrg,2004,2065,21,1096,18815,22820,14.1,74.17,1.94,2.04,38072,20,77530,50,1.37,2189,1170
Denver-Aurora CO,Lrg,2005,2090,21,1115,19900,23380,14.58,78.05,2.32,2.56,39534,21,80507,52,1.38,2199,1175
Denver-Aurora CO,Lrg,2006,2145,20,1150,19935,23555,15.06,80.43,2.6,2.88,40288,22,82043,51,1.37,2168,1159
Denver-Aurora CO,Lrg,2008,2250,19,1210,20120,22000,16.1,81.52,3.39,4.1,40408,22,82287,49,1.36,2038,1089
Denver-Aurora CO,Lrg,2007,2200,19,1181,20395,22925,15.47,82.56,3.2,3.68,40577,22,82630,50,1.37,2126,1136
Denver-Aurora CO,Lrg,2011,2425,19,1315,22205,21575,16.79,86.81,3.27,3.67,41299,22,84100,46,1.34,1994,1066
Denver-Aurora CO,Lrg,2010,2360,19,1276,21817,21193,16.3,88.12,2.62,2.9,41025,22,83544,47,1.35,2043,1092
Denver-Aurora CO,Lrg,2012,2475,18,1301,20980,20600,17.14,89.56,3.28,3.85,43146,23,87862,48,1.35,2041,1091
Denver-Aurora CO,Lrg,2013,2550,18,1297,21242,20356,17.39,89.6,3.54,3.8,44502,24,90623,49,1.36,2075,1109
Denver-Aurora CO,Lrg,2009,2290,19,1236,21000,21538,16.01,89.75,2.17,2.48,39982,21,81419,47,1.35,2024,1082
Denver-Aurora CO,Lrg,2014,2615,17,1307,21709,21048,17.67,94.04,3.33,3.59,44922,24,91479,49,1.36,2061,1101
Detroit MI,Vlg,1982,3810,5,1441,17925,34250,7.2,43.08,1.43,1.35,36161,12,76283,33,1.17,4233,1425
Detroit MI,Vlg,1983,3830,5,1463,17300,35505,7.43,44.23,1.37,1.29,36528,12,77057,33,1.17,4143,1394
Detroit MI,Vlg,1984,3850,5,1482,18270,37010,7.75,46.47,1.34,1.26,39490,13,83305,35,1.18,4294,1445
Detroit MI,Vlg,1986,3885,5,1520,21670,39895,8.18,46.57,1.01,0.95,44020,15,92862,38,1.2,4537,1527
Detroit MI,Vlg,1985,3880,5,1508,19500,38000,8.03,47.83,1.32,1.25,41967,14,88531,37,1.19,4406,1483
Detroit MI,Vlg,1987,3890,5,1537,22650,39590,8.48,48.53,1.04,0.98,46754,16,98630,40,1.21,4650,1565
Detroit MI,Vlg,1988,3900,5,1555,25410,39180,8.83,50.04,1.03,0.97,48595,16,102513,41,1.21,4641,1562
Detroit MI,Vlg,1989,3915,5,1572,26680,39500,9.25,52.81,1.12,1.06,50013,17,105505,42,1.22,4557,1534
Detroit MI,Vlg,1990,3970,5,1609,26645,39855,9.75,55.03,1.1,1.14,52553,18,110862,43,1.22,4543,1529
Detroit MI,Vlg,1991,3985,5,1645,27405,40260,10.17,57.31,1.13,1.27,54822,18,115650,45,1.23,4547,1530
Detroit MI,Vlg,1992,4005,6,1683,28785,41650,10.47,59.01,1.08,1.16,57937,19,122221,46,1.24,4665,1570
Detroit MI,Vlg,1993,4010,6,1715,29000,42000,10.78,60.84,1.1,1.18,59493,20,125504,47,1.24,4651,1565
Detroit MI,Vlg,1994,4010,6,1745,28440,42525,11.06,62.23,1.02,1.1,60992,21,128665,48,1.24,4649,1565
Detroit MI,Vlg,1995,4015,6,1778,28320,43675,11.37,64.27,1.12,1.2,63411,21,133768,49,1.25,4701,1582
Detroit MI,Vlg,1998,4020,6,1877,30000,44295,12.17,65.76,1.11,1.13,68874,23,145292,51,1.26,4774,1607
Detroit MI,Vlg,1996,4015,6,1808,29260,44475,11.71,66.2,1.29,1.39,64758,22,136610,49,1.25,4663,1569
Detroit MI,Vlg,1999,4025,6,1914,30800,44910,12.43,66.76,1.13,1.1,70916,24,149600,52,1.26,4809,1619
Detroit MI,Vlg,1997,4020,6,1844,29355,44510,11.98,66.83,1.12,1.22,67216,23,141795,51,1.26,4731,1592
Detroit MI,Vlg,2000,4025,7,1947,31300,46505,12.85,70.47,1.63,1.52,72338,24,152600,52,1.27,4746,1597
Detroit MI,Vlg,2002,4035,9,2020,32600,49955,13.43,70.86,1.41,1.37,75901,26,160117,54,1.27,4766,1604
Detroit MI,Vlg,2001,4030,7,1984,31900,49405,13.22,71.38,1.5,1.54,74667,25,157513,53,1.27,4763,1603
Detroit MI,Vlg,2003,4040,9,2060,33000,50645,13.73,72.23,1.51,1.49,76402,26,161173,53,1.27,4691,1579
Detroit MI,Vlg,2004,4040,9,2079,33000,51465,14.1,74.17,1.9,1.94,77037,26,162512,53,1.27,4607,1551
Detroit MI,Vlg,2005,4020,10,2084,33045,53200,14.58,78.05,2.33,2.51,77766,26,164051,54,1.27,4499,1514
Detroit MI,Vlg,2006,4000,11,2088,33065,53845,15.06,80.43,2.64,2.85,78174,26,164912,54,1.28,4376,1473
Detroit MI,Vlg,2008,3930,11,2059,30315,52315,16.1,81.52,3.51,4.22,74942,25,158092,53,1.27,3933,1324
Detroit MI,Vlg,2007,3970,11,2076,32780,53680,15.47,82.56,3.06,3.42,78420,26,165431,55,1.28,4274,1438
Detroit MI,Vlg,2011,3850,11,2035,32778,46953,16.79,86.81,3.46,3.74,69335,23,146265,50,1.25,3482,1172
Detroit MI,Vlg,2010,3875,11,2041,31800,47500,16.3,88.12,2.68,2.94,67483,23,142358,48,1.25,3496,1177
Detroit MI,Vlg,2012,3825,12,2026,30085,45295,17.14,89.56,3.68,3.93,70879,24,149522,51,1.26,3488,1174
Detroit MI,Vlg,2013,3805,12,2015,32689,43795,17.39,89.6,3.65,3.96,71384,24,150587,52,1.26,3462,1165
Detroit MI,Vlg,2009,3900,11,2051,31000,50746,16.01,89.75,2.23,2.55,66377,22,140025,47,1.24,3496,1177
Detroit MI,Vlg,2014,3825,12,2072,33441,44627,17.67,94.04,3.3,3.72,73645,25,155358,52,1.27,3514,1183
El Paso TX-NM,Med,1982,450,60,178,1980,2910,7.2,43.08,1.37,1.34,1126,2,2301,9,1.08,130,224
El Paso TX-NM,Med,1983,450,61,180,1995,2960,7.43,44.23,1.31,1.28,1252,2,2559,9,1.08,140,242
El Paso TX-NM,Med,1984,450,63,182,2190,3075,7.75,46.47,1.28,1.25,1416,2,2893,11,1.09,151,262
El Paso TX-NM,Med,1986,480,61,197,2680,3195,8.18,46.57,0.97,0.95,1799,3,3677,13,1.1,182,316
El Paso TX-NM,Med,1985,455,63,185,2386,3105,8.03,47.83,1.27,1.24,1544,3,3156,11,1.09,159,276
El Paso TX-NM,Med,1987,500,59,206,2510,3265,8.48,48.53,0.99,0.97,2059,4,4207,14,1.1,201,348
El Paso TX-NM,Med,1988,510,60,213,2620,3490,8.83,50.04,0.99,0.97,2470,4,5047,16,1.12,232,401
El Paso TX-NM,Med,1989,520,59,218,2420,3620,9.25,52.81,1.07,1.05,2753,5,5626,18,1.13,247,427
El Paso TX-NM,Med,1990,540,57,229,2650,3725,9.75,55.03,1.04,1.07,3350,6,6845,20,1.14,285,493
El Paso TX-NM,Med,1991,560,56,240,2830,3960,10.17,57.31,1.12,1.2,3836,7,7839,22,1.15,313,541
El Paso TX-NM,Med,1992,565,58,245,3030,4115,10.47,59.01,1.09,1.17,4277,7,8741,24,1.17,339,586
El Paso TX-NM,Med,1993,570,59,251,3255,4460,10.78,60.84,1.1,1.17,4511,8,9218,25,1.17,347,600
El Paso TX-NM,Med,1994,580,60,258,3410,4550,11.06,62.23,1.03,1.09,4810,8,9829,26,1.18,360,624
El Paso TX-NM,Med,1995,590,60,266,3430,4690,11.37,64.27,1.14,1.21,5082,9,10386,27,1.18,370,641
El Paso TX-NM,Med,1998,640,57,300,3650,5025,12.17,65.76,1.01,1.1,6254,11,12781,30,1.2,426,738
El Paso TX-NM,Med,1996,605,59,276,3400,4805,11.71,66.2,1.21,1.29,5418,9,11072,28,1.19,383,664
El Paso TX-NM,Med,1999,650,57,308,3900,5110,12.43,66.76,1.07,1.07,6771,12,13836,32,1.21,451,781
El Paso TX-NM,Med,1997,610,59,282,3460,4950,11.98,66.83,1.12,1.19,5751,10,11753,29,1.19,398,689
